time,frequency,confidence
740.150,272.442,0.961701
740.160,272.869,0.954119
740.170,270.361,0.924780
740.180,266.307,0.912960
740.190,262.472,0.802664
740.250,244.721,0.756595
740.260,248.249,0.755731
740.270,258.273,0.837651
740.280,262.213,0.947391
740.290,264.618,0.951346
740.300,265.036,0.966955
740.310,264.043,0.925311
740.320,261.718,0.932258
740.330,257.168,0.912618
740.340,252.158,0.922016
740.350,250.288,0.960411
740.360,249.386,0.935116
740.370,248.075,0.945706
740.380,246.314,0.928357
740.390,244.587,0.949215
740.400,242.474,0.961532
740.410,240.305,0.941751
740.420,237.872,0.901083
740.430,234.205,0.873588
740.440,230.897,0.868219
740.450,228.029,0.865394
740.460,224.342,0.826238
740.470,220.049,0.876861
740.480,215.390,0.865548
740.490,209.806,0.887249
740.500,206.248,0.937671
740.510,204.058,0.931307
740.520,201.995,0.894165
740.530,199.125,0.904003
740.540,196.593,0.938171
740.550,195.849,0.926250
740.560,196.096,0.934613
740.570,196.754,0.937108
740.580,198.873,0.907420
740.590,201.207,0.916238
740.600,203.914,0.914117
740.610,207.176,0.886550
740.620,210.625,0.896912
740.630,213.935,0.912135
740.640,217.283,0.923940
740.650,219.350,0.900713
740.660,219.290,0.892963
740.670,218.119,0.937129
740.680,216.614,0.911256
740.690,215.526,0.922047
740.700,213.869,0.880639
740.710,211.864,0.827550
740.780,206.424,0.855058
740.790,205.643,0.916786
740.800,204.312,0.890530
740.810,201.956,0.850818
740.820,199.443,0.862302
740.830,198.278,0.890601
740.840,199.556,0.878881
740.850,201.470,0.870513
740.860,203.202,0.861720
740.920,238.252,0.777588
740.930,237.790,0.886362
740.940,237.390,0.925757
740.950,235.529,0.805540
740.980,216.078,0.823670
740.990,213.146,0.849679
741.000,213.051,0.797078
741.010,218.416,0.841632
741.020,222.494,0.872161
741.030,226.425,0.816741
741.040,231.114,0.761794
741.050,231.092,0.761502
741.130,225.499,0.770939
741.140,225.962,0.876144
741.150,227.476,0.912673
741.160,229.541,0.859111
741.190,259.413,0.783552
741.200,263.171,0.855634
741.210,263.371,0.917661
741.220,262.812,0.955214
741.230,261.584,0.944642
741.240,259.124,0.850502
741.270,229.697,0.879174
741.280,228.095,0.950946
741.290,227.779,0.953622
741.300,228.602,0.959535
741.310,228.984,0.935639
741.320,229.578,0.871419
741.330,229.205,0.847075
741.340,227.812,0.825435
741.350,226.200,0.885898
741.360,224.010,0.850770
741.370,223.567,0.820593
741.380,225.319,0.833524
741.390,224.593,0.768328
741.420,225.370,0.751520
741.430,227.477,0.863080
741.440,227.967,0.937701
741.450,228.533,0.949419
741.460,229.251,0.902202
741.470,230.566,0.847124
741.480,233.275,0.861008
741.490,234.140,0.854856
741.530,227.344,0.798852
741.540,227.631,0.905063
741.550,228.932,0.927055
741.560,230.817,0.879414
741.570,232.040,0.836848
741.580,232.974,0.888403
741.590,233.132,0.920164
741.600,231.903,0.913567
741.610,230.133,0.878599
741.620,229.215,0.905811
741.630,228.255,0.927821
741.640,227.463,0.932377
741.650,227.792,0.939827
741.660,228.570,0.945597
741.670,228.969,0.946012
741.680,228.488,0.947720
741.690,228.220,0.944535
741.700,228.252,0.942098
741.710,227.896,0.927013
741.720,227.784,0.929151
741.730,228.274,0.945593
741.740,229.029,0.941144
741.750,230.786,0.933880
741.760,232.687,0.917985
741.770,233.871,0.966734
741.780,234.218,0.961320
741.790,232.952,0.904940
741.800,230.067,0.863958
741.810,227.818,0.928664
741.820,227.212,0.918626
741.830,227.343,0.928464
741.840,227.944,0.938265
741.850,229.616,0.911662
741.860,231.183,0.929829
741.870,231.981,0.925212
741.880,232.659,0.919552
741.890,233.138,0.941189
741.900,232.819,0.928748
741.910,232.109,0.916747
741.920,231.185,0.920809
741.930,230.427,0.909016
741.940,229.775,0.914177
741.950,229.823,0.903619
741.960,230.383,0.918507
741.970,232.202,0.918702
741.980,233.538,0.956480
741.990,233.669,0.959445
742.000,233.428,0.946982
742.010,232.302,0.891718
742.020,232.197,0.815189
742.060,211.458,0.795509
742.070,216.396,0.863046
742.080,222.801,0.865489
742.090,226.903,0.873799
742.100,231.542,0.862820
742.110,236.836,0.852637
742.120,243.720,0.895179
742.130,251.633,0.872668
742.140,258.224,0.930634
742.150,262.895,0.912683
742.160,268.310,0.968111
742.170,267.858,0.971528
742.180,265.326,0.964148
742.190,261.134,0.887179
742.200,256.515,0.904071
742.210,252.353,0.848766
742.220,244.817,0.858146
742.230,241.122,0.845107
742.240,236.663,0.844586
742.250,232.303,0.853035
742.260,229.096,0.911943
742.270,227.238,0.895120
742.280,226.477,0.934318
742.290,226.770,0.906056
742.300,227.790,0.850786
742.350,252.984,0.811585
742.360,250.742,0.847221
742.370,248.367,0.809771
742.400,223.529,0.821244
742.410,222.149,0.875450
742.420,218.290,0.835551
742.430,216.041,0.809129
742.440,216.218,0.848552
742.450,215.430,0.913120
742.460,214.421,0.897482
742.470,213.448,0.949423
742.480,213.014,0.955424
742.490,213.127,0.939702
742.500,213.751,0.929785
742.510,214.332,0.902632
742.520,215.171,0.936097
742.530,216.467,0.935163
742.540,217.397,0.939469
742.550,217.629,0.944805
742.560,217.356,0.925577
742.570,217.010,0.911897
742.580,216.507,0.933726
742.590,216.618,0.920551
742.600,217.481,0.951380
742.610,218.192,0.955498
742.620,217.892,0.950145
742.630,216.565,0.911416
742.640,216.146,0.930609
742.650,216.924,0.912462
742.660,217.512,0.946017
742.670,217.302,0.942362
742.680,216.904,0.934714
742.690,216.566,0.946923
742.700,216.621,0.939259
742.710,216.987,0.922510
742.720,217.313,0.913955
742.730,217.494,0.906154
742.740,217.978,0.875401
742.790,222.626,0.810879
742.800,224.785,0.909444
742.810,227.026,0.894696
742.820,227.065,0.840560
742.840,216.159,0.831119
742.850,210.362,0.830473
742.860,206.959,0.947274
742.870,207.067,0.913299
742.880,210.743,0.829411
742.920,263.176,0.767034
742.930,267.955,0.900146
742.940,268.378,0.933582
742.950,266.366,0.837457
742.990,229.147,0.773106
743.000,229.030,0.864479
743.010,233.820,0.803512
743.020,236.230,0.874880
743.030,235.935,0.917179
743.040,234.677,0.944244
743.050,232.837,0.874727
743.060,229.252,0.752812
743.080,215.212,0.865452
743.090,216.063,0.886056
743.100,221.071,0.767707
743.120,234.134,0.921824
743.130,235.113,0.935433
743.140,234.860,0.936635
743.150,233.343,0.874100
743.190,189.598,0.855142
743.200,187.658,0.925026
743.210,186.556,0.901742
743.220,187.215,0.868543
743.230,190.081,0.796345
743.240,192.498,0.759316
743.260,193.943,0.774098
743.270,193.920,0.892246
743.280,195.084,0.915402
743.290,196.850,0.868222
743.300,200.306,0.805293
743.310,202.879,0.901793
743.320,203.778,0.953282
743.330,203.262,0.952018
743.340,202.520,0.908814
743.350,201.847,0.911180
743.360,200.218,0.822249
743.380,188.356,0.757309
743.390,184.003,0.838542
743.400,180.797,0.844955
743.410,178.908,0.835962
743.420,177.327,0.892226
743.430,176.716,0.907886
743.440,176.015,0.924188
743.450,176.055,0.919530
743.460,175.725,0.856159
743.500,149.523,0.772485
743.510,149.371,0.847168
743.520,151.362,0.828053
743.550,163.580,0.895626
743.560,165.304,0.958346
743.570,165.928,0.953853
743.580,165.269,0.952465
743.590,163.624,0.918078
743.600,160.484,0.853628
743.610,157.466,0.923175
743.620,157.557,0.903268
743.630,159.662,0.893791
743.640,161.573,0.926527
743.650,162.277,0.898627
743.660,163.038,0.827262
743.690,173.228,0.755439
743.870,223.277,0.867844
743.880,224.223,0.829219
744.040,160.830,0.813977
744.050,160.676,0.814376
744.060,161.616,0.771402
744.100,159.511,0.750881
744.130,155.252,0.755947
744.140,152.717,0.779826
744.150,150.881,0.751750
744.170,150.450,0.761030
744.180,151.026,0.909868
744.190,151.460,0.926409
744.200,152.799,0.922476
744.210,155.514,0.850760
744.230,163.366,0.899278
744.240,164.847,0.843370
744.280,215.743,0.759655
744.290,219.366,0.758003
744.300,222.441,0.782045
744.410,304.167,0.783523
744.420,309.668,0.842409
744.430,314.453,0.894883
744.440,319.224,0.903926
744.450,322.639,0.941338
744.460,324.277,0.950059
744.470,325.314,0.943100
744.480,327.125,0.964225
744.490,329.223,0.956272
744.500,331.244,0.970447
744.510,333.763,0.960833
744.520,335.801,0.945178
744.530,336.363,0.938291
744.540,336.980,0.939041
744.550,338.523,0.954265
744.560,339.403,0.958440
744.570,338.707,0.961291
744.580,337.699,0.960287
744.590,336.778,0.949140
744.600,336.217,0.940488
744.610,336.525,0.944957
744.620,337.081,0.958833
744.630,338.045,0.968032
744.640,338.349,0.966933
744.650,337.901,0.965434
744.660,337.649,0.958366
744.670,339.213,0.947604
744.680,341.869,0.938451
744.690,344.519,0.924538
744.700,346.688,0.940743
744.710,347.586,0.934075
744.720,347.462,0.931486
744.730,346.290,0.935557
744.740,344.120,0.901137
744.750,342.494,0.941633
744.760,341.025,0.929622
744.770,339.401,0.947893
744.780,337.177,0.943330
744.790,335.645,0.924193
744.800,335.836,0.912019
744.810,337.879,0.888926
744.820,341.277,0.767177
744.900,335.983,0.826636
744.910,336.041,0.808489
744.920,333.632,0.793391
744.930,331.625,0.845696
744.940,332.066,0.858788
744.950,328.547,0.782975
744.960,326.096,0.847342
745.020,268.048,0.877824
745.030,265.140,0.933004
745.040,269.328,0.770670
745.050,280.286,0.794440
745.070,301.070,0.879839
745.080,308.577,0.852212
745.090,318.373,0.819003
745.100,326.896,0.885140
745.110,331.807,0.953560
745.120,333.686,0.963064
745.130,333.682,0.960525
745.140,333.341,0.956752
745.150,333.397,0.962595
745.160,333.687,0.963067
745.170,334.418,0.960499
745.180,335.653,0.947728
745.190,336.846,0.933199
745.200,336.477,0.927781
745.210,335.097,0.948496
745.220,333.416,0.941856
745.230,330.881,0.968616
745.240,327.106,0.924837
745.250,320.808,0.857236
745.260,314.513,0.860811
745.270,308.019,0.943810
745.280,304.759,0.968024
745.290,302.284,0.942738
745.300,298.165,0.867484
745.310,290.680,0.803481
745.320,285.843,0.918404
745.330,283.737,0.963733
745.340,282.362,0.941650
745.350,281.223,0.944415
745.360,281.479,0.928095
745.370,282.994,0.904597
745.380,283.657,0.888969
745.390,284.141,0.808788
745.400,284.012,0.826148
745.410,282.545,0.893799
745.420,281.644,0.950392
745.430,281.631,0.951046
745.440,281.758,0.944416
745.450,282.932,0.927734
745.460,285.594,0.926395
745.470,289.479,0.900114
745.480,292.459,0.943247
745.490,293.824,0.956573
745.500,294.540,0.974789
745.510,295.202,0.977404
745.520,295.271,0.973683
745.530,295.435,0.958255
745.540,295.784,0.945980
745.550,294.230,0.918557
745.560,289.064,0.836168
745.570,283.240,0.859423
745.580,275.366,0.908239
745.590,269.985,0.890652
745.600,262.262,0.882055
745.610,257.968,0.908493
745.620,254.594,0.924801
745.630,251.125,0.855588
745.640,247.101,0.830129
745.650,246.470,0.877259
745.660,247.953,0.933850
745.670,249.784,0.923979
745.680,251.036,0.910339
745.690,252.198,0.867354
745.700,254.623,0.881778
745.710,256.323,0.906039
745.720,257.274,0.925735
745.730,258.093,0.921246
745.740,257.304,0.951346
745.750,256.747,0.962354
745.760,256.434,0.955289
745.770,256.989,0.948042
745.780,258.313,0.935168
745.790,259.661,0.957496
745.800,261.390,0.942374
745.810,262.911,0.961168
745.820,263.349,0.956690
745.830,262.773,0.964530
745.840,261.442,0.951030
745.850,260.139,0.955508
745.860,259.174,0.960790
745.870,258.400,0.945211
745.880,257.735,0.946445
745.890,257.001,0.957517
745.900,256.427,0.945654
745.910,254.692,0.917235
745.920,251.597,0.907211
745.930,248.864,0.899532
745.940,246.910,0.893330
745.950,243.370,0.889629
745.960,239.694,0.932481
745.970,238.100,0.910316
745.980,238.835,0.952319
745.990,241.219,0.928870
746.000,247.102,0.806748
746.020,266.229,0.875124
746.030,270.680,0.937343
746.040,272.601,0.959735
746.050,272.766,0.961659
746.060,271.601,0.959885
746.070,269.447,0.962283
746.080,267.516,0.952584
746.090,266.455,0.958849
746.100,266.054,0.968377
746.110,265.061,0.963093
746.120,264.139,0.926617
746.130,263.990,0.935853
746.140,263.694,0.944213
746.150,261.597,0.952894
746.160,259.114,0.945938
746.170,256.403,0.961870
746.180,253.339,0.942715
746.190,249.659,0.926535
746.200,247.028,0.929789
746.210,244.998,0.951340
746.220,242.281,0.945101
746.230,239.657,0.949885
746.240,237.591,0.929283
746.250,235.056,0.916343
746.260,232.039,0.885243
746.270,228.396,0.941358
746.280,225.656,0.926906
746.290,221.843,0.897739
746.300,218.920,0.932207
746.310,217.890,0.936724
746.320,215.093,0.891384
746.330,211.820,0.890245
746.340,209.405,0.849781
746.350,204.949,0.803281
746.360,201.529,0.832294
746.370,199.511,0.874647
746.380,197.695,0.895229
746.390,195.134,0.908130
746.400,192.238,0.931609
746.410,191.225,0.918671
746.420,191.475,0.929459
746.430,192.722,0.932013
746.440,195.143,0.922593
746.450,197.639,0.919401
746.460,199.246,0.899782
746.470,198.479,0.851034
746.500,195.645,0.750735
746.550,191.945,0.871595
746.560,194.151,0.936547
746.570,196.675,0.925068
746.580,200.569,0.831433
746.590,205.442,0.814856
746.600,210.416,0.883160
746.610,213.309,0.942459
746.620,214.968,0.947550
746.630,215.907,0.954016
746.640,216.455,0.936963
746.650,216.584,0.932474
746.660,216.446,0.943245
746.670,216.368,0.945060
746.680,216.366,0.945356
746.690,216.739,0.925146
746.700,217.193,0.935753
746.710,217.291,0.929444
746.720,216.631,0.925786
746.730,215.821,0.946711
746.740,214.942,0.934615
746.750,213.992,0.919507
746.760,213.692,0.936715
746.770,214.465,0.931855
746.780,215.361,0.955848
746.790,216.453,0.945227
746.800,217.543,0.949869
746.810,218.313,0.960391
746.820,219.160,0.924902
746.830,219.914,0.913498
746.840,219.966,0.916194
746.850,219.391,0.895227
746.860,218.896,0.922986
746.870,218.946,0.901737
746.880,219.413,0.888774
746.890,219.193,0.910345
746.900,218.973,0.920839
746.910,218.656,0.946737
746.920,218.377,0.950723
746.930,218.183,0.952948
746.940,218.265,0.948941
746.950,218.634,0.945678
746.960,218.534,0.952329
746.970,218.792,0.938661
746.980,218.555,0.922566
746.990,217.751,0.895243
747.000,217.919,0.863153
747.010,218.347,0.866391
747.020,216.752,0.772858
747.120,244.166,0.828111
747.130,246.105,0.898044
747.140,246.503,0.863626
747.170,229.136,0.849905
747.180,227.649,0.847404
747.250,279.041,0.804267
747.260,283.023,0.763051
747.270,286.424,0.817182
747.280,291.832,0.800914
747.290,295.774,0.774220
747.300,297.086,0.770315
747.360,263.916,0.776268
747.370,263.225,0.914756
747.380,262.303,0.951810
747.390,261.874,0.949446
747.400,262.200,0.957216
747.410,261.588,0.949866
747.420,259.447,0.924908
747.430,256.262,0.847146
747.440,250.690,0.829523
747.450,245.912,0.821738
747.460,239.692,0.840423
747.470,238.157,0.858882
747.480,239.666,0.909126
747.490,242.935,0.931989
747.500,246.618,0.868003
747.510,253.765,0.851474
747.520,259.128,0.929358
747.530,263.573,0.906949
747.540,267.082,0.943709
747.550,267.566,0.960944
747.560,266.284,0.963809
747.570,265.239,0.969081
747.580,265.226,0.961568
747.590,266.518,0.911707
747.600,267.842,0.929773
747.610,267.806,0.946159
747.620,266.804,0.910612
747.630,263.909,0.830680
747.640,256.461,0.837028
747.650,255.090,0.833358
747.690,222.367,0.838777
747.700,222.097,0.900701
747.710,222.161,0.920440
747.720,222.659,0.952777
747.730,223.371,0.961341
747.740,223.567,0.951162
747.750,223.950,0.937191
747.760,223.912,0.941167
747.770,223.819,0.945342
747.780,223.732,0.945129
747.790,224.089,0.943886
747.800,224.855,0.939735
747.810,226.336,0.934870
747.820,228.285,0.943674
747.830,229.796,0.900524
747.840,231.494,0.934562
747.850,233.087,0.951087
747.860,233.735,0.959852
747.870,233.084,0.941422
747.880,232.093,0.925203
747.890,231.164,0.937226
747.900,230.813,0.933935
747.910,230.934,0.940482
747.920,231.269,0.940233
747.930,231.413,0.937449
747.940,230.949,0.937994
747.950,230.594,0.931811
747.960,230.934,0.939591
747.970,231.524,0.939189
747.980,231.912,0.930083
747.990,232.017,0.923441
748.000,231.834,0.924621
748.010,231.517,0.925780
748.020,231.422,0.909256
748.030,231.918,0.904044
748.040,233.240,0.934610
748.050,234.379,0.956940
748.060,234.627,0.946832
748.070,233.925,0.946205
748.080,232.831,0.914236
748.090,232.037,0.918305
748.100,231.523,0.938004
748.110,231.475,0.941216
748.120,231.531,0.934658
748.130,231.520,0.939667
748.140,231.730,0.939480
748.150,231.935,0.935794
748.160,232.357,0.921085
748.170,232.728,0.929575
748.180,232.595,0.917974
748.190,232.739,0.929813
748.200,232.751,0.928057
748.210,232.282,0.921541
748.220,231.396,0.936251
748.230,230.535,0.926549
748.240,230.231,0.913704
748.250,230.501,0.925855
748.260,231.045,0.939605
748.270,231.247,0.942922
748.280,231.729,0.935975
748.290,232.453,0.915214
748.300,232.704,0.919922
748.310,232.310,0.916280
748.320,231.913,0.930395
748.330,231.455,0.937961
748.340,230.886,0.933711
748.350,230.722,0.935043
748.360,231.025,0.941834
748.370,231.500,0.939514
748.380,231.848,0.929886
748.390,231.919,0.926358
748.400,231.364,0.918670
748.410,229.589,0.906067
748.420,227.610,0.931878
748.430,225.854,0.918660
748.440,222.095,0.851816
748.450,217.688,0.868647
748.460,215.759,0.912423
748.470,216.483,0.922988
748.480,218.182,0.954142
748.490,221.379,0.931555
748.500,225.250,0.863125
748.520,240.232,0.878996
748.530,244.979,0.951443
748.540,248.088,0.957860
748.550,249.143,0.938188
748.560,248.752,0.929447
748.570,247.369,0.946764
748.580,245.597,0.948270
748.590,243.296,0.926664
748.600,239.941,0.945422
748.610,237.594,0.929803
748.620,234.853,0.923748
748.630,231.254,0.884465
748.640,227.460,0.903743
748.650,224.776,0.915730
748.660,222.406,0.931270
748.670,220.493,0.958236
748.680,218.801,0.942639
748.690,217.904,0.963225
748.700,217.055,0.945364
748.710,216.548,0.948991
748.720,216.745,0.939245
748.730,216.908,0.937724
748.740,216.828,0.934689
748.750,216.774,0.937873
748.760,217.076,0.945439
748.770,217.158,0.945376
748.780,216.629,0.941189
748.790,216.262,0.954525
748.800,216.020,0.954552
748.810,216.046,0.954081
748.820,216.293,0.938597
748.830,216.894,0.908540
748.840,216.985,0.907021
748.850,216.871,0.912755
748.860,217.276,0.936715
748.870,217.535,0.949209
748.880,217.389,0.945721
748.890,217.154,0.937161
748.900,217.281,0.942499
748.910,217.329,0.943447
748.920,217.116,0.927723
748.930,216.741,0.921940
748.940,216.389,0.933748
748.950,216.550,0.930224
748.960,217.247,0.933552
748.970,218.858,0.916507
748.980,221.857,0.843670
748.990,226.420,0.807200
749.000,228.419,0.874652
749.010,229.374,0.880040
749.020,231.138,0.898263
749.030,231.211,0.915166
749.040,229.779,0.888379
749.050,225.688,0.847006
749.060,220.759,0.898438
749.070,216.402,0.877556
749.080,211.930,0.786400
749.090,207.343,0.835981
749.100,204.436,0.868749
749.110,200.168,0.841418
749.120,197.201,0.929094
749.130,196.166,0.942745
749.140,195.805,0.926570
749.150,196.228,0.933718
749.160,197.321,0.912464
749.170,198.252,0.787175
749.280,225.282,0.766911
749.290,227.899,0.791391
749.360,192.924,0.819091
749.370,193.929,0.880066
749.380,194.338,0.921467
749.390,194.861,0.927866
749.400,194.864,0.927880
749.410,194.221,0.935176
749.420,193.829,0.924667
749.430,193.956,0.926184
749.440,194.484,0.922239
749.450,195.175,0.902894
749.460,195.491,0.886985
749.470,195.722,0.883082
749.480,196.132,0.922414
749.490,197.387,0.897816
749.500,200.329,0.796825
749.510,204.279,0.878467
749.520,205.359,0.934399
749.530,204.060,0.912969
749.540,201.552,0.857743
749.550,198.753,0.854283
749.560,196.457,0.855910
749.570,194.702,0.857041
749.580,193.335,0.766665
749.690,174.022,0.825810
749.700,172.655,0.781279
749.710,172.432,0.814653
749.720,172.288,0.826485
749.730,170.763,0.807751
749.740,169.213,0.853158
749.750,168.482,0.863012
749.760,168.702,0.843024
749.770,169.454,0.885830
749.780,169.096,0.760780
749.790,168.696,0.840046
749.800,168.627,0.834457
749.810,170.181,0.782481
749.820,171.611,0.804451
749.830,171.240,0.813231
749.840,171.279,0.795850
749.850,172.774,0.802558
749.860,175.744,0.854025
749.870,175.847,0.810353
749.890,170.468,0.792581
749.900,168.906,0.833522
749.910,169.024,0.806886
749.920,169.811,0.824438
749.930,170.117,0.765085
750.320,166.632,0.813383
750.330,168.147,0.815265
750.340,169.486,0.838073
750.350,167.178,0.843492
750.360,165.309,0.761415
750.400,144.141,0.762264
750.410,146.147,0.795636
750.420,149.275,0.869573
750.430,150.443,0.836471
750.480,234.722,0.798343
750.490,234.923,0.896807
750.500,235.786,0.886019
750.510,237.679,0.906254
750.520,241.415,0.915927
750.530,245.698,0.903187
750.540,251.446,0.798255
750.570,278.117,0.881775
750.580,282.887,0.840612
750.590,289.110,0.838515
750.600,293.416,0.904555
750.610,297.152,0.841113
750.630,310.129,0.778161
750.640,314.824,0.810528
750.650,319.750,0.832284
750.660,324.949,0.800469
750.670,328.654,0.865107
750.680,330.165,0.939964
750.690,330.333,0.947490
750.700,330.677,0.934171
750.710,330.915,0.933133
750.720,332.341,0.891194
750.730,334.596,0.923755
750.740,336.935,0.910216
750.750,339.066,0.939928
750.760,340.565,0.912021
750.770,341.503,0.934316
750.780,342.856,0.934645
750.790,345.016,0.934872
750.800,346.207,0.955511
750.810,347.262,0.953482
750.820,348.079,0.946079
750.830,348.207,0.953656
750.840,348.052,0.947279
750.850,347.971,0.935599
750.860,348.530,0.952139
750.870,348.464,0.943869
750.880,347.789,0.937053
750.890,346.387,0.945987
750.900,345.806,0.938270
750.910,346.063,0.941050
750.920,346.454,0.942503
750.930,346.568,0.949967
750.940,346.537,0.962306
750.950,346.379,0.975217
750.960,346.630,0.971862
750.970,346.959,0.937108
750.980,346.733,0.823597
750.990,341.609,0.753350
751.000,336.939,0.810751
751.010,336.253,0.894249
751.020,337.157,0.919435
751.030,339.980,0.913126
751.040,342.055,0.948131
751.050,343.126,0.943760
751.060,342.944,0.915315
751.070,342.995,0.901711
751.080,341.574,0.876320
751.090,339.173,0.872510
751.100,336.081,0.870269
751.110,331.859,0.923242
751.120,328.274,0.902630
751.130,325.172,0.855880
751.190,268.534,0.771627
751.200,262.423,0.864172
751.210,261.110,0.859364
751.220,263.985,0.880039
751.230,267.342,0.908154
751.240,272.506,0.921529
751.250,278.313,0.928686
751.260,284.374,0.857911
751.270,295.632,0.829752
751.280,302.371,0.924708
751.290,308.097,0.922506
751.300,313.798,0.856006
751.310,320.142,0.899677
751.320,325.452,0.911229
751.330,329.678,0.950628
751.340,333.315,0.934669
751.350,337.126,0.937586
751.360,339.902,0.952080
751.370,341.918,0.968213
751.380,343.376,0.953549
751.390,344.139,0.942039
751.400,344.135,0.942712
751.410,344.472,0.944066
751.420,344.861,0.954607
751.430,342.707,0.942453
751.440,336.856,0.890359
751.450,332.259,0.940470
751.460,325.432,0.790069
751.470,317.257,0.886064
751.480,313.189,0.928047
751.490,308.157,0.952720
751.500,304.223,0.960601
751.510,300.452,0.918371
751.520,295.317,0.947057
751.530,292.658,0.907470
751.540,291.586,0.924984
751.550,291.074,0.928850
751.560,289.960,0.903639
751.570,287.382,0.930593
751.580,285.042,0.957524
751.590,282.692,0.922580
751.600,280.710,0.939296
751.610,280.965,0.897240
751.620,283.634,0.814865
751.630,284.465,0.820295
751.640,283.840,0.903379
751.650,285.365,0.906898
751.660,288.635,0.916602
751.670,288.781,0.939133
751.680,288.106,0.964603
751.690,288.423,0.960626
751.700,288.878,0.946747
751.710,288.668,0.948868
751.720,287.996,0.958294
751.730,287.481,0.964585
751.740,287.423,0.968984
751.750,287.550,0.965615
751.760,287.925,0.964685
751.770,288.396,0.956783
751.780,288.767,0.949508
751.790,288.843,0.944923
751.800,288.536,0.949859
751.810,287.505,0.959333
751.820,286.402,0.951867
751.830,285.047,0.968312
751.840,282.645,0.931016
751.850,279.003,0.895346
751.860,275.063,0.940895
751.870,272.776,0.952052
751.880,269.086,0.924870
751.890,262.136,0.899722
751.900,259.761,0.937883
751.910,259.984,0.935873
751.920,261.268,0.896020
751.930,265.817,0.913705
751.940,268.809,0.953460
751.950,270.525,0.897326
751.960,272.159,0.867542
751.970,274.486,0.910682
751.980,276.413,0.905327
751.990,278.177,0.941286
752.000,279.108,0.889032
752.010,278.357,0.865569
752.060,265.926,0.832739
752.070,266.714,0.915850
752.080,266.624,0.924267
752.090,267.758,0.923254
752.100,267.875,0.944257
752.110,266.436,0.953570
752.120,265.294,0.956741
752.130,263.917,0.932614
752.140,263.109,0.960840
752.150,262.314,0.968188
752.160,261.671,0.961437
752.170,261.265,0.953272
752.180,261.422,0.959898
752.190,261.374,0.957150
752.200,261.506,0.960108
752.210,261.721,0.966573
752.220,261.608,0.964853
752.230,261.380,0.958246
752.240,260.754,0.926540
752.250,259.639,0.872812
752.280,235.895,0.873578
752.290,235.514,0.917108
752.300,238.180,0.885314
752.310,242.013,0.885534
752.320,248.395,0.754301
752.330,258.329,0.773968
752.340,263.443,0.913571
752.350,265.619,0.970749
752.360,265.525,0.972358
752.370,264.998,0.966365
752.380,264.566,0.954880
752.390,263.856,0.946851
752.400,263.026,0.965437
752.410,261.201,0.944108
752.420,259.390,0.947762
752.430,258.112,0.903967
752.440,256.654,0.922866
752.450,254.652,0.922154
752.460,252.776,0.915683
752.470,250.444,0.941861
752.480,248.443,0.935795
752.490,246.852,0.916680
752.500,244.511,0.921211
752.510,240.362,0.896197
752.520,236.420,0.889299
752.530,231.496,0.854749
752.540,227.460,0.911163
752.550,224.643,0.888252
752.560,221.626,0.916793
752.570,219.460,0.924669
752.580,217.910,0.940837
752.590,215.664,0.912334
752.600,213.520,0.901137
752.610,211.500,0.896842
752.620,210.378,0.883094
752.640,200.657,0.827493
752.650,200.423,0.865867
752.660,199.387,0.875426
752.670,197.503,0.891159
752.680,195.601,0.889244
752.690,193.321,0.884889
752.700,191.837,0.944620
752.710,191.842,0.941943
752.720,192.795,0.932050
752.730,193.301,0.903412
752.740,193.437,0.898144
752.750,193.233,0.885763
752.760,192.409,0.912505
752.770,191.764,0.921439
752.780,191.566,0.938637
752.790,191.592,0.938683
752.800,192.044,0.938405
752.810,193.181,0.905934
752.820,194.389,0.925771
752.830,194.548,0.906976
752.840,194.177,0.889471
752.850,192.474,0.851606
752.860,190.876,0.871073
752.870,190.055,0.870085
752.880,189.174,0.807559
752.890,189.647,0.876299
752.900,191.386,0.920281
752.910,193.736,0.898113
752.920,197.537,0.822317
752.930,203.440,0.833429
752.940,207.673,0.912455
752.950,211.026,0.928744
752.960,214.158,0.926935
752.970,216.190,0.957181
752.980,216.852,0.925458
752.990,216.776,0.930723
753.000,216.664,0.930990
753.010,216.440,0.935328
753.020,215.909,0.940663
753.030,215.192,0.933712
753.040,214.850,0.932881
753.050,215.115,0.941597
753.060,215.651,0.939257
753.070,216.386,0.906675
753.080,217.351,0.917114
753.090,216.715,0.874913
753.100,216.398,0.887378
753.110,216.544,0.881190
753.120,216.563,0.886377
753.130,216.417,0.853205
753.140,215.146,0.786447
753.530,225.173,0.761766
753.540,228.549,0.822687
753.550,232.319,0.814007
753.560,234.418,0.860311
753.600,216.902,0.814758
753.610,212.963,0.856312
753.620,211.842,0.758976
753.640,220.904,0.797968
753.700,269.030,0.792534
753.710,265.743,0.834898
753.720,263.040,0.797590
753.730,258.944,0.819679
753.740,254.885,0.817034
753.750,250.836,0.864518
753.760,250.210,0.890061
753.770,252.833,0.862831
753.780,256.944,0.944967
753.790,258.440,0.943043
753.800,257.969,0.929890
753.810,255.832,0.884799
753.820,251.093,0.833612
753.830,245.655,0.818959
753.850,229.513,0.841453
753.860,228.089,0.860996
753.890,248.509,0.848770
753.900,254.456,0.870659
753.910,260.776,0.879681
753.920,266.457,0.940779
753.930,268.948,0.967605
