time,frequency,confidence
1140.200,345.557,0.968900
1140.210,344.677,0.946066
1140.220,343.171,0.873416
1140.230,343.263,0.782070
1140.240,333.411,0.506076
1140.250,325.889,0.732527
1140.260,325.256,0.897820
1140.270,327.603,0.939550
1140.280,328.872,0.925898
1140.290,329.749,0.866571
1140.300,334.401,0.702892
1140.310,340.207,0.855906
1140.320,340.581,0.852688
1140.330,340.387,0.818997
1140.340,337.230,0.828124
1140.350,336.683,0.803644
1140.360,334.224,0.900392
1140.370,333.527,0.942402
1140.380,335.239,0.919646
1140.390,335.812,0.795079
1140.400,333.790,0.683275
1140.410,333.959,0.660566
1140.420,338.399,0.855815
1140.430,338.499,0.802520
1140.440,334.210,0.728714
1140.450,333.052,0.733850
1140.460,330.321,0.837065
1140.470,330.345,0.884457
1140.480,330.689,0.917900
1140.490,330.221,0.900900
1140.500,329.157,0.800890
1140.510,325.462,0.610707
1140.520,320.551,0.564296
1140.530,318.458,0.350982
1140.540,336.705,0.579193
1140.550,337.376,0.633166
1140.560,337.793,0.574842
1140.570,340.623,0.382194
1140.580,339.707,0.578260
1140.590,338.823,0.853253
1140.600,338.397,0.781607
1140.610,335.255,0.577174
1140.620,331.011,0.539192
1140.630,335.065,0.680392
1140.640,335.404,0.732363
1140.650,333.493,0.679822
1140.660,322.895,0.355295
1140.670,295.914,0.367596
1140.680,278.702,0.574348
1140.690,279.129,0.673761
1140.700,279.103,0.674720
1140.710,272.388,0.457024
1140.720,244.372,0.693566
1140.730,235.897,0.900306
1140.740,236.961,0.937908
1140.750,238.651,0.894228
1140.760,268.075,0.371314
1140.770,302.365,0.397259
1140.780,329.264,0.614223
1140.790,330.211,0.829739
1140.800,331.823,0.898914
1140.810,334.154,0.935051
1140.820,335.161,0.926465
1140.830,334.596,0.925771
1140.840,334.935,0.918845
1140.850,336.798,0.933024
1140.860,337.207,0.946366
1140.870,335.994,0.930313
1140.880,334.535,0.939098
1140.890,333.545,0.934300
1140.900,332.387,0.942257
1140.910,330.361,0.952558
1140.920,328.252,0.926913
1140.930,325.528,0.891671
1140.940,322.001,0.871598
1140.950,319.440,0.832501
1140.960,314.066,0.640641
1140.970,306.286,0.810158
1140.980,304.458,0.921547
1140.990,303.353,0.913140
1141.000,300.766,0.920009
1141.010,298.798,0.941682
1141.020,298.080,0.940558
1141.030,298.743,0.927062
1141.040,300.848,0.915906
1141.050,304.995,0.868783
1141.060,312.132,0.651295
1141.070,328.178,0.748187
1141.080,333.861,0.862290
1141.090,339.896,0.920079
1141.100,342.558,0.962957
1141.110,342.230,0.969967
1141.120,340.208,0.948923
1141.130,337.870,0.951528
1141.140,335.083,0.944212
1141.150,333.578,0.937510
1141.160,331.212,0.948714
1141.170,328.282,0.906658
1141.180,327.095,0.940026
1141.190,327.541,0.937870
1141.200,328.960,0.912680
1141.210,330.476,0.951613
1141.220,333.188,0.885736
1141.230,336.188,0.868099
1141.240,337.783,0.830002
1141.250,337.785,0.717634
1141.260,335.744,0.675926
1141.270,341.717,0.650052
1141.280,347.914,0.889785
1141.290,348.172,0.946071
1141.300,345.339,0.910192
1141.310,332.692,0.722688
1141.320,319.485,0.673250
1141.330,305.063,0.758471
1141.340,299.009,0.935378
1141.350,296.105,0.957632
1141.360,295.257,0.955819
1141.370,298.064,0.896714
1141.380,304.714,0.900772
1141.390,310.130,0.880740
1141.400,319.887,0.551316
1141.410,333.459,0.811278
1141.420,344.607,0.867855
1141.430,350.514,0.955169
1141.440,353.445,0.964181
1141.450,353.490,0.963484
1141.460,352.163,0.948861
1141.470,349.786,0.963654
1141.480,344.945,0.922935
1141.490,339.153,0.941824
1141.500,334.017,0.937448
1141.510,328.142,0.889163
1141.520,323.235,0.931488
1141.530,320.351,0.949529
1141.540,319.151,0.959649
1141.550,319.402,0.951931
1141.560,320.694,0.933508
1141.570,323.769,0.934897
1141.580,327.180,0.951247
1141.590,330.180,0.974160
1141.600,334.191,0.918867
1141.610,342.440,0.895230
1141.620,348.912,0.930783
1141.630,357.351,0.892866
1141.640,364.992,0.902259
1141.650,372.931,0.850913
1141.660,379.736,0.962689
1141.670,383.555,0.957303
1141.680,386.310,0.942742
1141.690,387.889,0.958902
1141.700,389.169,0.962396
1141.710,389.278,0.955497
1141.720,386.903,0.913187
1141.730,383.537,0.914543
1141.740,381.524,0.888985
1141.750,365.174,0.600301
1141.760,332.857,0.512850
1141.770,326.576,0.769312
1141.780,322.577,0.791751
1141.790,316.758,0.862143
1141.800,316.287,0.823754
1141.810,327.900,0.497101
1141.820,337.529,0.832987
1141.830,341.927,0.937686
1141.840,346.242,0.973634
1141.850,349.139,0.967858
1141.860,350.848,0.979049
1141.870,348.749,0.956256
1141.880,343.446,0.935713
1141.890,338.372,0.949638
1141.900,333.947,0.951792
1141.910,328.272,0.909168
1141.920,324.408,0.943478
1141.930,322.934,0.968286
1141.940,322.573,0.965054
1141.950,323.161,0.963811
1141.960,324.611,0.937698
1141.970,326.333,0.953477
1141.980,327.024,0.948744
1141.990,326.796,0.938285
1142.000,324.062,0.870120
1142.010,321.875,0.816781
1142.020,322.827,0.637963
1142.030,327.944,0.613162
1142.040,334.872,0.631953
1142.050,338.838,0.805877
1142.060,341.141,0.786765
1142.070,344.807,0.875194
1142.080,345.535,0.928250
1142.090,345.152,0.909797
1142.100,344.375,0.865603
1142.110,344.056,0.889497
1142.120,344.623,0.928164
1142.130,344.581,0.936226
1142.140,345.382,0.954871
1142.150,346.965,0.942073
1142.160,348.284,0.933416
1142.170,348.567,0.952132
1142.180,348.290,0.940618
1142.190,346.617,0.961585
1142.200,344.378,0.938428
1142.210,344.136,0.947510
1142.220,343.818,0.943229
1142.230,342.634,0.960200
1142.240,342.193,0.951049
1142.250,341.869,0.932303
1142.260,341.423,0.917216
1142.270,341.242,0.912568
1142.280,340.256,0.889249
1142.290,338.806,0.878831
1142.300,339.436,0.779037
1142.310,342.594,0.570039
1142.320,343.378,0.664437
1142.330,346.478,0.908368
1142.340,347.664,0.944341
1142.350,346.430,0.967842
1142.360,344.348,0.951656
1142.370,343.320,0.968241
1142.380,343.444,0.967689
1142.390,343.647,0.966399
1142.400,344.228,0.956644
1142.410,344.720,0.967991
1142.420,344.703,0.963104
1142.430,344.674,0.962109
1142.440,344.143,0.954834
1142.450,343.191,0.960173
1142.460,340.060,0.901410
1142.470,334.105,0.901919
1142.480,327.012,0.922748
1142.490,323.818,0.960360
1142.500,324.025,0.963227
1142.510,327.295,0.947351
1142.520,330.880,0.957924
1142.530,337.670,0.884662
1142.540,344.731,0.930426
1142.550,346.675,0.975194
1142.560,345.923,0.960311
1142.570,341.599,0.945842
1142.580,337.308,0.947455
1142.590,334.618,0.953334
1142.600,330.705,0.949164
1142.610,326.456,0.928407
1142.620,321.806,0.907999
1142.630,317.276,0.922197
1142.640,312.254,0.923995
1142.650,308.694,0.951848
1142.660,306.293,0.944861
1142.670,303.336,0.929505
1142.680,300.504,0.944743
1142.690,299.553,0.943880
1142.700,299.014,0.953501
1142.710,298.311,0.958891
1142.720,297.775,0.954934
1142.730,297.519,0.942750
1142.740,298.077,0.938262
1142.750,299.867,0.909453
1142.760,302.230,0.928608
1142.770,305.147,0.945325
1142.780,309.651,0.934301
1142.790,312.887,0.953635
1142.800,314.129,0.920896
1142.810,312.968,0.910716
1142.820,308.381,0.876866
1142.830,302.729,0.909482
1142.840,297.327,0.849983
1142.850,290.161,0.695305
1142.860,282.912,0.839312
1142.870,275.755,0.901845
1142.880,271.179,0.915259
1142.890,266.207,0.906546
1142.900,262.450,0.888751
1142.910,259.503,0.891460
1142.920,257.607,0.910912
1142.930,257.492,0.891568
1142.940,257.656,0.888444
1142.950,258.227,0.861354
1142.960,258.599,0.763895
1142.970,258.139,0.566671
1142.980,251.977,0.376022
1142.990,245.491,0.201303
1143.000,263.945,0.097608
1143.010,285.927,0.278130
1143.020,288.490,0.461541
1143.030,293.978,0.397628
1143.040,298.616,0.153669
1143.050,287.040,0.207028
1143.060,289.765,0.273983
1143.070,321.078,0.336052
1143.080,309.066,0.450083
1143.090,291.911,0.422611
1143.100,267.020,0.329254
1143.110,262.908,0.635062
1143.120,259.147,0.668015
1143.130,253.432,0.576235
1143.140,259.905,0.527061
1143.150,257.181,0.431959
1143.160,238.733,0.574948
1143.170,240.915,0.668137
1143.180,244.076,0.861819
1143.190,245.420,0.941803
1143.200,245.525,0.939150
1143.210,244.060,0.881600
1143.220,241.664,0.884453
1143.230,241.207,0.829109
1143.240,242.990,0.861651
1143.250,245.030,0.922024
1143.260,246.841,0.931276
1143.270,250.423,0.922177
1143.280,255.289,0.837555
1143.290,261.485,0.814488
1143.300,265.651,0.922564
1143.310,268.141,0.947836
1143.320,269.006,0.944304
1143.330,269.344,0.942514
1143.340,268.724,0.908121
1143.350,265.192,0.811208
1143.360,257.889,0.818118
1143.370,253.755,0.949747
1143.380,253.314,0.966503
1143.390,253.906,0.969435
1143.400,254.892,0.947348
1143.410,256.512,0.928112
1143.420,258.716,0.840515
1143.430,258.708,0.684168
1143.440,253.381,0.644046
1143.450,246.900,0.707802
1143.460,240.952,0.749004
1143.470,239.369,0.499160
1143.480,223.064,0.324385
1143.490,241.840,0.288533
1143.500,247.737,0.574332
1143.510,249.198,0.780293
1143.520,252.552,0.834019
1143.530,255.107,0.761702
1143.540,259.735,0.380958
1143.550,275.083,0.328949
1143.560,285.792,0.328604
1143.570,300.060,0.449966
1143.580,298.961,0.606688
1143.590,302.727,0.816405
1143.600,306.247,0.859585
1143.610,313.537,0.737819
1143.620,320.249,0.849994
1143.630,322.846,0.908380
1143.640,324.888,0.874985
1143.650,327.153,0.915530
1143.660,330.008,0.935434
1143.670,331.747,0.912975
1143.680,334.989,0.912980
1143.690,338.441,0.923062
1143.700,340.102,0.905942
1143.710,341.125,0.884255
1143.720,341.922,0.884514
1143.730,341.480,0.876439
1143.740,339.250,0.926177
1143.750,336.876,0.937156
1143.760,335.736,0.941568
1143.770,336.285,0.920556
1143.780,338.860,0.944744
1143.790,341.170,0.942079
1143.800,341.756,0.950402
1143.810,342.138,0.954854
1143.820,342.872,0.947483
1143.830,344.293,0.918437
1143.840,345.565,0.947353
1143.850,346.353,0.958237
1143.860,345.653,0.957823
1143.870,344.798,0.943594
1143.880,344.336,0.931376
1143.890,344.465,0.924996
1143.900,344.273,0.904670
1143.910,342.537,0.925902
1143.920,339.353,0.931558
1143.930,336.070,0.907165
1143.940,335.220,0.874904
1143.950,338.372,0.757544
1143.960,342.336,0.661891
1143.970,349.894,0.395724
1143.980,366.562,0.392177
1143.990,366.403,0.528625
1144.000,361.489,0.549784
1144.010,356.115,0.814770
1144.020,351.712,0.880447
1144.030,347.752,0.808902
1144.040,339.952,0.723178
1144.050,334.215,0.684722
1144.060,334.631,0.459210
1144.070,342.576,0.734839
1144.080,341.431,0.901679
1144.090,339.593,0.911280
1144.100,336.155,0.868447
1144.110,333.804,0.914217
1144.120,333.038,0.829807
1144.130,333.003,0.608717
1144.140,337.842,0.508387
1144.150,340.213,0.709739
1144.160,344.574,0.743124
1144.170,344.250,0.757384
1144.180,340.666,0.873960
1144.190,339.934,0.952699
1144.200,339.810,0.966478
1144.210,339.869,0.948785
1144.220,340.700,0.901341
1144.230,341.185,0.932556
1144.240,340.367,0.935734
1144.250,340.777,0.954402
1144.260,341.887,0.964871
1144.270,343.540,0.950012
1144.280,344.409,0.925422
1144.290,343.920,0.929533
1144.300,342.009,0.942690
1144.310,340.429,0.876484
1144.320,341.361,0.789686
1144.330,343.397,0.828412
1144.340,344.420,0.907406
1144.350,344.383,0.915434
1144.360,344.551,0.921070
1144.370,344.733,0.929513
1144.380,344.565,0.922680
1144.390,344.283,0.917284
1144.400,343.943,0.929118
1144.410,343.852,0.926762
1144.420,343.486,0.925606
1144.430,343.184,0.929593
1144.440,343.888,0.913734
1144.450,343.712,0.915038
1144.460,343.474,0.928825
1144.470,343.636,0.920421
1144.480,344.669,0.916275
1144.490,345.774,0.949678
1144.500,346.126,0.954760
1144.510,346.572,0.965886
1144.520,347.682,0.948744
1144.530,348.043,0.948535
1144.540,345.652,0.963364
1144.550,342.291,0.965736
1144.560,340.276,0.931456
1144.570,336.507,0.828146
1144.580,328.092,0.842224
1144.590,326.052,0.896493
1144.600,327.391,0.841571
1144.610,330.863,0.848575
1144.620,336.609,0.788866
1144.630,341.631,0.940973
1144.640,344.991,0.973352
1144.650,347.575,0.970514
1144.660,348.554,0.971215
1144.670,345.835,0.961027
1144.680,338.365,0.941057
1144.690,334.089,0.955939
1144.700,332.527,0.954960
1144.710,332.512,0.959916
1144.720,332.818,0.948529
1144.730,332.696,0.947059
1144.740,333.358,0.940762
1144.750,334.683,0.952187
1144.760,336.160,0.942669
1144.770,336.182,0.942741
1144.780,335.635,0.948839
1144.790,336.572,0.935272
1144.800,338.812,0.942588
1144.810,340.656,0.907604
1144.820,341.452,0.914955
1144.830,341.881,0.952983
1144.840,342.213,0.972780
1144.850,342.438,0.960168
1144.860,342.739,0.940033
1144.870,342.931,0.909743
1144.880,341.235,0.865885
1144.890,335.037,0.818154
1144.900,331.279,0.851272
1144.910,333.827,0.822158
1144.920,337.523,0.887586
1144.930,340.569,0.892407
1144.940,342.823,0.861841
1144.950,341.984,0.734225
1144.960,337.542,0.766667
1144.970,337.439,0.815747
1144.980,336.528,0.750721
1144.990,338.469,0.874698
1145.000,342.628,0.925770
1145.010,345.002,0.882061
1145.020,346.218,0.874973
1145.030,346.391,0.872204
1145.040,343.380,0.748386
1145.050,338.125,0.764994
1145.060,335.633,0.890485
1145.070,334.763,0.891508
1145.080,334.560,0.758751
1145.090,331.383,0.566466
1145.100,328.600,0.721870
1145.110,330.343,0.882844
1145.120,331.646,0.754269
1145.130,336.122,0.411271
1145.140,341.184,0.584332
1145.150,336.818,0.788332
1145.160,330.609,0.852496
1145.170,328.164,0.848081
1145.180,328.697,0.892650
1145.190,329.001,0.900762
1145.200,327.661,0.904610
1145.210,329.051,0.857118
1145.220,335.944,0.637558
1145.230,339.451,0.447997
1145.240,331.818,0.241687
1145.250,323.273,0.201302
1145.260,312.969,0.060888
1145.270,304.763,0.226414
1145.280,288.545,0.410972
1145.290,273.061,0.472940
1145.300,244.234,0.388083
1145.310,236.635,0.327780
1145.320,229.291,0.406303
1145.330,226.938,0.488968
1145.340,221.304,0.617352
1145.350,216.437,0.625149
1145.360,244.541,0.544441
1145.370,249.202,0.515559
1145.380,252.056,0.765672
1145.390,253.609,0.933310
1145.400,254.019,0.963270
1145.410,253.817,0.966342
1145.420,253.379,0.965978
1145.430,253.092,0.960533
1145.440,254.363,0.954616
1145.450,257.893,0.877055
1145.460,266.036,0.856637
1145.470,273.342,0.880948
1145.480,282.263,0.854548
1145.490,292.837,0.761053
1145.500,302.620,0.848264
1145.510,315.597,0.798879
1145.520,326.219,0.886639
1145.530,330.491,0.935456
1145.540,331.452,0.923050
1145.550,332.009,0.942244
1145.560,331.736,0.966014
1145.570,330.323,0.970678
1145.580,326.822,0.940409
1145.590,319.603,0.929803
1145.600,316.313,0.958418
1145.610,312.798,0.941910
1145.620,307.360,0.950526
1145.630,304.072,0.964301
1145.640,300.978,0.951144
1145.650,296.526,0.925878
1145.660,293.942,0.943318
1145.670,294.705,0.952205
1145.680,297.459,0.889932
1145.690,303.143,0.874870
1145.700,308.904,0.918441
1145.710,315.982,0.895662
1145.720,323.383,0.880803
1145.730,329.891,0.958274
1145.740,332.053,0.965677
1145.750,332.130,0.962149
1145.760,331.179,0.971061
1145.770,329.057,0.933793
1145.780,325.295,0.922537
1145.790,322.720,0.962495
1145.800,323.404,0.951848
1145.810,326.912,0.941353
1145.820,330.053,0.959589
1145.830,332.328,0.948682
1145.840,333.710,0.916427
1145.850,332.473,0.919960
1145.860,330.592,0.946807
1145.870,330.622,0.924317
1145.880,330.964,0.953103
1145.890,329.932,0.963678
1145.900,329.136,0.952058
1145.910,326.958,0.938046
1145.920,323.532,0.870428
1145.930,318.312,0.828060
1145.940,310.226,0.805454
1145.950,304.534,0.948638
1145.960,302.644,0.963566
1145.970,302.609,0.945401
1145.980,305.381,0.916845
1145.990,312.463,0.804824
1146.000,321.812,0.805210
1146.010,328.012,0.883040
1146.020,331.085,0.941364
1146.030,336.343,0.856798
1146.040,341.055,0.879273
1146.050,339.999,0.941027
1146.060,338.935,0.959819
1146.070,335.824,0.942747
1146.080,334.016,0.954759
1146.090,332.730,0.944496
1146.100,330.004,0.938478
1146.110,323.943,0.902405
1146.120,319.467,0.946696
1146.130,316.558,0.949387
1146.140,314.928,0.946974
1146.150,316.547,0.931369
1146.160,320.306,0.910653
1146.170,325.720,0.912403
1146.180,330.347,0.951659
1146.190,336.049,0.902074
1146.200,341.383,0.907949
1146.210,346.127,0.944546
1146.220,351.119,0.934734
1146.230,356.984,0.947218
1146.240,360.053,0.951412
1146.250,363.057,0.952939
1146.260,366.650,0.939650
1146.270,370.421,0.924627
1146.280,374.834,0.936009
1146.290,378.675,0.961658
1146.300,381.239,0.970174
1146.310,382.586,0.931592
1146.320,381.642,0.953162
1146.330,379.805,0.960761
1146.340,377.711,0.945969
1146.350,375.255,0.959194
1146.360,373.961,0.941899
1146.370,372.680,0.936197
1146.380,370.512,0.880800
1146.390,362.878,0.420919
1146.400,342.540,0.593792
1146.410,339.274,0.629312
1146.420,339.578,0.722085
1146.430,338.610,0.854613
1146.440,336.409,0.850072
1146.450,331.386,0.879800
1146.460,324.690,0.803231
1146.470,324.788,0.801075
1146.480,333.004,0.724110
1146.490,342.667,0.833674
1146.500,347.249,0.922762
1146.510,352.836,0.904810
1146.520,356.039,0.916370
1146.530,355.859,0.936441
1146.540,352.213,0.924160
1146.550,345.269,0.894246
1146.560,336.752,0.850658
1146.570,330.592,0.947712
1146.580,329.266,0.959370
1146.590,330.958,0.976538
1146.600,334.816,0.948362
1146.610,338.919,0.955516
1146.620,341.756,0.960822
1146.630,344.728,0.957662
1146.640,346.291,0.977771
1146.650,345.874,0.971863
1146.660,344.313,0.930571
1146.670,344.565,0.908462
1146.680,346.063,0.929855
1146.690,345.811,0.947709
1146.700,345.240,0.948988
1146.710,345.165,0.944723
1146.720,346.003,0.963302
1146.730,346.822,0.959745
1146.740,347.544,0.935900
1146.750,347.987,0.927612
1146.760,349.142,0.951791
1146.770,349.377,0.962570
1146.780,349.029,0.957076
1146.790,347.769,0.933554
1146.800,345.761,0.940428
1146.810,341.180,0.878993
1146.820,339.917,0.825188
1146.830,334.855,0.665851
1146.840,328.844,0.693733
1146.850,327.013,0.776289
1146.860,328.095,0.809314
1146.870,331.416,0.875909
1146.880,335.610,0.885536
1146.890,338.229,0.944920
1146.900,339.614,0.928828
1146.910,339.826,0.873989
1146.920,341.466,0.872188
1146.930,342.778,0.882515
1146.940,342.645,0.855065
1146.950,342.767,0.863047
1146.960,342.883,0.886077
1146.970,337.781,0.846521
1146.980,332.685,0.924344
1146.990,330.627,0.963181
1147.000,326.575,0.897809
1147.010,319.637,0.929986
1147.020,317.200,0.946693
1147.030,314.434,0.899468
1147.040,307.707,0.931692
1147.050,304.538,0.956978
1147.060,302.504,0.946640
1147.070,299.267,0.935069
1147.080,295.236,0.940155
1147.090,291.502,0.916111
1147.100,288.886,0.924549
1147.110,287.589,0.959204
1147.120,287.120,0.962594
1147.130,287.009,0.960501
1147.140,288.188,0.956028
1147.150,289.682,0.917572
1147.160,289.135,0.943885
1147.170,287.687,0.968484
1147.180,286.592,0.949621
1147.190,286.689,0.951631
1147.200,288.263,0.958434
1147.210,290.176,0.923963
1147.220,291.746,0.951859
1147.230,293.215,0.933914
1147.240,294.669,0.965532
1147.250,296.396,0.920995
1147.260,299.483,0.898425
1147.270,302.899,0.941161
1147.280,304.330,0.968488
1147.290,304.328,0.964235
1147.300,302.037,0.907633
1147.310,294.319,0.697245
1147.320,286.511,0.667332
1147.330,276.474,0.764388
1147.340,269.368,0.796559
1147.350,260.043,0.763573
1147.360,256.256,0.900782
1147.370,254.031,0.928271
1147.380,253.805,0.910834
1147.390,254.807,0.888070
1147.400,255.493,0.912354
1147.410,257.207,0.865484
1147.420,259.158,0.878039
1147.430,260.790,0.835361
1147.440,260.552,0.736587
1147.450,254.608,0.597383
1147.460,251.330,0.426034
1147.470,250.864,0.318849
1147.480,279.034,0.364747
1147.490,297.411,0.564457
1147.500,298.521,0.745169
1147.510,301.663,0.717701
1147.520,305.638,0.699490
1147.530,273.486,0.298650
1147.540,257.552,0.476839
1147.550,251.886,0.555600
1147.560,246.294,0.539595
1147.570,241.213,0.578157
1147.580,234.500,0.592267
1147.590,226.698,0.844087
1147.600,224.138,0.913868
1147.610,225.034,0.888874
1147.620,229.276,0.725656
1147.630,237.732,0.667213
1147.640,247.867,0.705371
1147.650,255.130,0.907156
1147.660,258.820,0.949308
1147.670,260.697,0.930759
1147.680,261.501,0.950914
1147.690,261.229,0.944461
1147.700,260.419,0.943585
1147.710,259.904,0.943729
1147.720,258.118,0.898384
1147.730,254.640,0.869169
1147.740,248.897,0.837221
1147.750,246.817,0.884898
1147.760,245.079,0.911421
1147.770,243.714,0.923525
1147.780,244.194,0.937323
1147.790,245.929,0.950338
1147.800,247.172,0.944636
1147.810,248.530,0.904875
1147.820,251.439,0.909980
1147.830,253.682,0.917710
1147.840,254.689,0.893796
1147.850,252.222,0.802468
1147.860,249.698,0.866766
1147.870,247.762,0.926889
1147.880,244.855,0.915081
1147.890,240.190,0.855199
1147.900,236.656,0.744437
1147.910,234.964,0.443242
1147.920,235.443,0.310323
1147.930,241.736,0.347662
1147.940,246.947,0.480873
1147.950,258.396,0.549160
1147.960,273.130,0.558378
1147.970,291.175,0.289211
1147.980,305.519,0.076071
1147.990,313.695,0.316789
1148.000,312.472,0.401063
1148.010,327.895,0.519680
1148.020,332.478,0.744286
1148.030,335.528,0.801782
1148.040,339.563,0.849097
1148.050,341.853,0.892253
1148.060,342.726,0.859896
1148.070,340.912,0.838928
1148.080,335.868,0.891218
1148.090,331.575,0.930640
1148.100,328.308,0.888475
1148.110,328.226,0.920058
1148.120,329.516,0.955733
1148.130,330.124,0.962654
1148.140,331.652,0.937430
1148.150,336.095,0.845112
1148.160,343.147,0.885879
1148.170,346.413,0.967250
1148.180,346.842,0.968901
1148.190,346.934,0.964974
1148.200,346.791,0.950344
1148.210,344.763,0.927292
1148.220,340.950,0.901328
1148.230,338.137,0.929991
1148.240,338.101,0.954864
1148.250,340.767,0.929073
1148.260,344.940,0.947907
1148.270,347.714,0.947602
1148.280,348.785,0.967089
1148.290,348.121,0.953509
1148.300,346.127,0.970752
1148.310,344.440,0.947560
1148.320,343.932,0.956692
1148.330,344.110,0.946943
1148.340,344.572,0.945619
1148.350,344.863,0.941849
1148.360,343.107,0.892274
1148.370,337.388,0.818655
1148.380,334.127,0.783842
1148.390,336.454,0.648988
1148.400,337.241,0.562096
1148.410,331.382,0.551255
1148.420,335.091,0.640826
1148.430,338.077,0.691953
1148.440,343.160,0.560830
1148.450,354.679,0.306987
1148.460,368.307,0.387245
1148.470,365.086,0.455753
1148.480,359.240,0.684897
1148.490,352.048,0.870352
1148.500,347.925,0.875336
1148.510,336.363,0.643057
1148.520,324.046,0.735888
1148.530,317.914,0.881421
1148.540,318.885,0.911242
1148.550,322.343,0.847450
1148.560,327.705,0.902240
1148.570,330.660,0.970528
1148.580,333.663,0.924259
1148.590,337.412,0.926565
1148.600,340.638,0.902958
1148.610,343.889,0.940071
1148.620,345.375,0.966317
1148.630,345.718,0.967878
1148.640,345.158,0.964282
1148.650,344.127,0.947892
1148.660,344.090,0.941679
1148.670,345.188,0.953386
1148.680,343.490,0.903757
1148.690,335.434,0.842187
1148.700,332.224,0.804982
1148.710,333.846,0.655099
1148.720,337.849,0.709588
1148.730,336.297,0.817153
1148.740,336.925,0.855687
1148.750,341.385,0.889549
1148.760,343.202,0.945242
1148.770,345.002,0.951121
1148.780,345.325,0.931543
1148.790,345.018,0.928970
1148.800,344.945,0.938174
1148.810,345.427,0.954795
1148.820,345.445,0.950584
1148.830,345.369,0.953247
1148.840,344.892,0.949808
1148.850,345.017,0.954700
1148.860,345.377,0.959633
1148.870,345.261,0.955101
1148.880,345.577,0.961951
1148.890,346.279,0.965217
1148.900,347.123,0.957368
1148.910,347.748,0.949006
1148.920,347.367,0.949749
1148.930,346.274,0.956052
1148.940,345.925,0.947564
1148.950,344.694,0.930125
1148.960,343.418,0.955635
1148.970,341.802,0.955676
1148.980,338.957,0.938689
1148.990,335.320,0.907370
1149.000,328.997,0.802201
1149.010,322.513,0.889838
1149.020,321.969,0.906342
1149.030,324.858,0.852081
1149.040,329.223,0.918473
1149.050,330.950,0.966675
1149.060,332.476,0.939025
1149.070,335.692,0.911006
1149.080,337.752,0.916866
1149.090,338.382,0.917906
1149.100,339.313,0.900675
1149.110,340.531,0.855423
1149.120,340.712,0.836824
1149.130,341.720,0.899926
1149.140,341.758,0.954965
1149.150,342.723,0.967398
1149.160,344.477,0.942930
1149.170,345.371,0.954113
1149.180,344.452,0.932568
1149.190,341.892,0.941860
1149.200,338.998,0.919818
1149.210,335.760,0.885530
1149.220,334.034,0.790505
1149.230,332.493,0.802443
1149.240,334.385,0.821066
1149.250,338.888,0.916760
1149.260,339.931,0.906987
1149.270,338.553,0.940550
1149.280,337.668,0.947676
1149.290,338.912,0.922616
1149.300,340.987,0.854160
1149.310,339.788,0.773761
1149.320,337.164,0.703914
1149.330,333.483,0.773133
1149.340,334.933,0.728399
1149.350,341.510,0.836580
1149.360,342.935,0.885747
1149.370,339.966,0.778182
1149.380,334.424,0.760854
1149.390,335.118,0.759627
1149.400,337.675,0.827297
1149.410,338.999,0.896392
1149.420,334.196,0.905328
1149.430,330.410,0.942309
1149.440,331.875,0.896804
1149.450,337.954,0.823376
1149.460,341.818,0.848155
1149.470,342.278,0.829369
1149.480,339.022,0.779851
1149.490,334.355,0.793319
1149.500,331.712,0.800401
1149.510,332.920,0.746849
1149.520,330.958,0.671381
1149.530,324.364,0.607752
1149.540,326.612,0.555772
1149.550,332.684,0.583809
1149.560,332.750,0.678252
1149.570,331.057,0.809491
1149.580,330.953,0.882299
1149.590,331.241,0.905604
1149.600,332.451,0.855097
1149.610,335.204,0.876492
1149.620,338.048,0.925183
1149.630,338.714,0.898534
1149.640,337.525,0.776013
1149.650,332.289,0.690545
1149.660,329.290,0.797006
1149.670,326.002,0.707195
1149.680,323.776,0.662113
1149.690,326.400,0.681862
1149.700,325.531,0.795702
1149.710,327.299,0.888076
1149.720,329.548,0.929118
1149.730,318.526,0.899807
1149.740,273.687,0.537791
1149.750,253.602,0.398889
1149.760,243.338,0.538155
1149.770,241.751,0.554315
1149.780,236.975,0.546202
1149.790,245.633,0.453008
1149.800,245.116,0.290661
1149.810,227.672,0.353396
1149.820,234.438,0.418400
1149.830,253.072,0.364875
1149.840,249.073,0.496305
1149.850,250.291,0.814812
1149.860,249.740,0.836484
1149.870,246.541,0.816136
1149.880,242.371,0.798277
1149.890,240.114,0.696723
1149.900,236.715,0.478936
1149.910,231.572,0.586914
1149.920,229.322,0.816379
1149.930,228.732,0.770241
1149.940,226.089,0.199382
1149.950,229.502,0.139992
1149.960,231.840,0.247878
1149.970,227.882,0.660519
1149.980,225.071,0.484200
1149.990,226.697,0.451865
1150.000,231.896,0.342023
1150.010,246.883,0.658562
1150.020,259.305,0.648350
1150.030,267.195,0.765314
1150.040,268.214,0.619206
1150.050,267.030,0.597177
1150.060,262.579,0.673822
1150.070,256.979,0.720057
1150.080,247.986,0.612796
1150.090,239.708,0.618492
1150.100,235.628,0.531111
1150.110,233.796,0.410554
1150.120,234.128,0.345897
1150.130,254.828,0.530551
1150.140,284.304,0.664205
1150.150,284.270,0.656485
1150.160,276.951,0.538307
1150.170,273.822,0.646975
1150.180,271.527,0.597394
